Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Secretion By Cell (GO:1903530),5/64,0.0012261425944096,0.0282012796714215,0,0,6.811138014527845,45.66106648579116,RAB3C;SYT1;SCG5;CPLX2;INS
GO_Biological_Process_2023,Regulation Of Dendrite Extension (GO:1903859),3/18,0.0013704651637112,0.0302512314926418,0,0,15.979757085020244,105.34822743570048,SYT4;UNC13A;SYT1
GO_Biological_Process_2023,Vesicle-Mediated Transport In Synapse (GO:0099003),3/18,0.0013704651637112,0.0302512314926418,0,0,15.979757085020244,105.34822743570048,BRSK1;SNAP25;CPLX2
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),7/132,0.0013741636628714,0.0302512314926418,0,0,4.522633744855967,29.803749242536817,ATCAY;UNC5A;MAP2;STMN2;TMEM108;APOE;L1CAM
GO_Biological_Process_2023,Generation Of Neurons (GO:0048699),8/172,0.0014788119742706,0.0307805045967461,0,0,3.9479943559766175,25.72716931106364,RNF112;BRSK1;TAFA3;NRCAM;INSM1;ASCL1;PHOX2B;ASTN1
GO_Biological_Process_2023,Activation Of Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0007171),2/5,0.0015180521410465,0.0307805045967461,0,0,53.083333333333336,344.52820496474425,CHRNA3;NRG1
GO_Biological_Process_2023,Regulation Of Nitric Oxide Mediated Signal Transduction (GO:0010749),2/5,0.0015180521410465,0.0307805045967461,0,0,53.083333333333336,344.52820496474425,NOS1AP;INS
GO_Biological_Process_2023,Iron Coordination Entity Transport (GO:1901678),2/5,0.0015180521410465,0.0307805045967461,0,0,53.083333333333336,344.52820496474425,SLC22A17;NRG1
GO_Biological_Process_2023,Neurotransmitter Loading Into Synaptic Vesicle (GO:0098700),2/5,0.0015180521410465,0.0307805045967461,0,0,53.083333333333336,344.52820496474425,SLC18A1;SLC18A2
GO_Biological_Process_2023,Positive Regulation Of Microglial Cell Activation (GO:1903980),2/5,0.0015180521410465,0.0307805045967461,0,0,53.083333333333336,344.52820496474425,TAFA3;TTBK1
GO_Biological_Process_2023,Cellular Response To Calcium Ion (GO:0071277),5/69,0.0017184021961088,0.0343903608338144,0,0,6.277423469387755,39.96434003671223,SYT5;SYT4;SYT1;SYT11;CLU
GO_Biological_Process_2023,Negative Regulation Of Supramolecular Fiber Organization (GO:1902904),5/71,0.0019510481032811,0.0385457067584136,0,0,6.086580086580087,37.97653817353805,APC2;MAP2;STMN2;APOE;CLU
GO_Biological_Process_2023,Learning (GO:0007612),4/43,0.0020060696319491,0.0391310544662485,0,0,8.218052949760267,51.04707590465461,BRSK1;TH;SYT11;NRXN1
GO_Biological_Process_2023,Regulation Of Neuron Apoptotic Process (GO:0043523),6/105,0.0020623261720152,0.0395461662540443,0,0,4.881023348236463,30.183861435253057,TFAP2B;UNC5B;FAIM2;APOE;CLU;PPARGC1A
GO_Biological_Process_2023,Cellular Response To Nerve Growth Factor Stimulus (GO:1990090),3/21,0.0021728033715181,0.0395461662540443,0,0,13.314439946018894,81.6406449687571,MAGI2;STMN2;TMEM108
GO_Biological_Process_2023,Regulation Of Striated Muscle Cell Differentiation (GO:0051153),2/6,0.0022583144908214,0.0395461662540443,0,0,39.810483870967744,242.5707141271066,NRG1;HDAC9
GO_Biological_Process_2023,Dense Core Granule Cytoskeletal Transport (GO:0099519),2/6,0.0022583144908214,0.0395461662540443,0,0,39.810483870967744,242.5707141271066,SYT4;KIF5A
GO_Biological_Process_2023,Enteric Nervous System Development (GO:0048484),2/6,0.0022583144908214,0.0395461662540443,0,0,39.810483870967744,242.5707141271066,KIF26A;PHOX2B
GO_Biological_Process_2023,Spontaneous Synaptic Transmission (GO:0098814),2/6,0.0022583144908214,0.0395461662540443,0,0,39.810483870967744,242.5707141271066,DOC2B;NSG1
GO_Biological_Process_2023,"Synaptic Transmission, Dopaminergic (GO:0001963)",2/6,0.0022583144908214,0.0395461662540443,0,0,39.810483870967744,242.5707141271066,TH;SLC6A2
GO_Biological_Process_2023,Synaptic Vesicle Docking (GO:0016081),2/6,0.0022583144908214,0.0395461662540443,0,0,39.810483870967744,242.5707141271066,SNAP25;UNC13A
GO_Biological_Process_2023,Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0035773),2/6,0.0022583144908214,0.0395461662540443,0,0,39.810483870967744,242.5707141271066,PTPRN2;PTPRN
GO_Biological_Process_2023,Neuron Projection Morphogenesis (GO:0048812),7/146,0.0024413221564844,0.0417547768655374,0,0,4.064215294431122,24.447130911710747,BRSK1;NYAP1;MAP2;APLP1;EPB41L3;NRCAM;PAK3
GO_Biological_Process_2023,Cellular Response To Salt (GO:1902075),6/109,0.0024902596387873,0.0417547768655374,0,0,4.690514085627885,28.121359465944305,SYT5;SYT4;SYT1;SYT11;CYP11B1;CLU
GO_Biological_Process_2023,Regulation Of Neural Precursor Cell Proliferation (GO:2000177),3/22,0.002492822499435,0.0417547768655374,0,0,12.613040698913276,75.60685030356616,TAFA3;PROX1;INSM1
GO_Biological_Process_2023,Vesicle Transport Along Microtubule (GO:0047496),3/22,0.002492822499435,0.0417547768655374,0,0,12.613040698913276,75.60685030356616,KIF5A;KIF1A;DYNC1I1
GO_Biological_Process_2023,Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),5/77,0.002787168295864,0.0461830789669508,0,0,5.577664399092971,32.81188892869059,BRSK1;MAP2;APLP1;NRCAM;PAK3
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Organization (GO:0051130),6/113,0.0029817246116379,0.0488078649093571,0,0,4.514248506204995,26.251499051465245,CALY;NRXN1;NEURL1;NRG1;APOE;CLU
GO_Biological_Process_2023,Regulation Of Signal Transduction (GO:0009966),8/193,0.0030297804758595,0.0488078649093571,0,0,3.4960911324547688,20.274759333855396,RGS4;RGS5;KIF26A;FRRS1L;TMEM108;NCAM1;TSPEAR;CLU
GO_Biological_Process_2023,Regulation Of Extent Of Cell Growth (GO:0061387),2/7,0.0031356123465453,0.0488078649093571,0,0,31.846774193548388,183.59444936913107,NRCAM;APOE
GO_Biological_Process_2023,Amine Transport (GO:0015837),2/7,0.0031356123465453,0.0488078649093571,0,0,31.846774193548388,183.59444936913107,SLC18A1;SLC18A2
GO_Biological_Process_2023,Negative Regulation Of Microglial Cell Activation (GO:1903979),2/7,0.0031356123465453,0.0488078649093571,0,0,31.846774193548388,183.59444936913107,SYT11;TAFA3
GO_Biological_Process_2023,Postsynaptic Density Organization (GO:0097106),2/7,0.0031356123465453,0.0488078649093571,0,0,31.846774193548388,183.59444936913107,NRXN1;TMEM108
GO_Biological_Process_2023,Gliogenesis (GO:0042063),3/24,0.003216564003381,0.0495672512921019,0,0,11.410641989589358,65.49071296238316,BCAN;CDH2;PHOX2B
