Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Apoptotic Process (GO:0006915),46/228,5.004702939611646e-06,0.0019390949026022,0,0,2.249665707352237,27.45746803822821,IFI27L1;APP;IFI27L2;FASTKD2;TRADD;IFI6;CXCR4;AHR;FOXO1;RTN4;IFIT2;HSPD1;CASP9;CASP8;PPP2R1A;AIFM2;CASP6;PLAGL1;CASP3;CASP4;PAK6;C19ORF12;RIPK1;BAK1;JAK2;MAP3K7;PLK3;SEMA6A;DMPK;MX1;CIDEB;LIG4;TNFRSF10B;DHCR24;TNFRSF10A;SEPTIN4;CFLAR;RHOB;TGFBR2;PLSCR1;IFI27;IRF3;DDIT4;MDM2;NDUFS1;ARHGEF6
GO_Biological_Process_2023,Cellular Response To Reactive Oxygen Species (GO:0034614),21/73,8.085067625627144e-06,0.0028715465183685,0,0,3.57609564026478,41.93147975061178,MPV17L2;PJVK;PEX2;CLU;SIRT1;MT3;PEX13;RHOB;MAPK13;PRDX3;FER;MAPK7;PPIF;SIRPA;RIPK1;ATM;MPV17;FXN;SQSTM1;PDK2;MAP3K5
GO_Biological_Process_2023,Glucocorticoid Biosynthetic Process (GO:0006704),5/5,1.1072730313046828e-05,0.0036301520457081,0,0,89785.0,1024538.8976636672,CYP11A1;CYP11B2;CYP21A2;CYP11B1;CYP17A1
GO_Biological_Process_2023,Organonitrogen Compound Biosynthetic Process (GO:1901566),29/123,1.3348362798244112e-05,0.0040636230175797,0,0,2.736308605717425,30.712647439232256,MOCS2;ALAS1;SAMD8;PPM1L;GSTP1;LCAT;NANP;SPTLC3;GPAT4;ALDH3B1;ST3GAL4;DMD;APOE;SPTSSA;LARGE1;TYW5;CHKA;ELOVL5;PLA2G4C;MOCOS;ORMDL1;ELOVL6;ASS1;PRKD3;GSTA1;INHA;PAM;B4GALT5;BCAT2
GO_Biological_Process_2023,Regulation Of Small Molecule Metabolic Process (GO:0062012),14/40,2.292840987012599e-05,0.0065147255244317,0,0,4.758577548621905,50.83652070022114,PRKN;ACADVL;PGAM1;NR1H4;FOXK2;RORA;HIF1A;FMO5;SIRT1;PDK4;APOE;PPARA;PDK2;PDK1
GO_Biological_Process_2023,Fatty Acid Oxidation (GO:0019395),16/52,3.82197783485155e-05,0.0094644351593659,0,0,3.92939757715288,39.97045071477979,ABCD4;PHYH;ABCD3;PEX2;ADIPOR2;PEX13;ACAT2;ADH5;HADHB;BDH2;CYP4V2;ECHDC1;ECHDC2;ACADS;PPARGC1A;DECR1
GO_Biological_Process_2023,Cellular Response To Oxidative Stress (GO:0034599),27/117,3.918854359725231e-05,0.0094644351593659,0,0,2.658779761904762,26.97897354025047,LRRK2;MPV17L2;HIF1A;FOXO1;PRDX3;ERMP1;ALDH3B1;LONP1;STX4;MPV17;STX2;PPARGC1A;PDK2;SLC25A24;NQO1;ARNT;GPX7;PEX2;VRK2;MT3;PEX13;ETV5;MSRA;FER;PINK1;ATM;SQSTM1
GO_Biological_Process_2023,Glycosphingolipid Metabolic Process (GO:0006687),12/32,3.997180499028306e-05,0.0094644351593659,0,0,5.298966026587888,53.66441061006857,GALC;NEU3;UGCG;B3GALNT1;CERK;ST8SIA1;ST3GAL5;ST8SIA5;LARGE1;B4GALT6;GBA2;ST6GALNAC5
GO_Biological_Process_2023,Sulfur Compound Biosynthetic Process (GO:0044272),19/70,5.2492771052910056e-05,0.0117749573803948,0,0,3.295880802914051,32.48036179586262,MPST;CHST6;GGT7;GLCE;GSTP1;CSGALNACT2;XYLT1;MAT2B;LIAS;PAPSS2;CHST11;GSTA1;UST;ST3GAL4;B3GNT2;ST3GAL6;ST3GAL1;CHST3;ST3GAL3
GO_Biological_Process_2023,Regulation Of Bile Acid Biosynthetic Process (GO:0070857),6/9,7.211329239555355e-05,0.0142461454347461,0,0,17.627884143348062,168.1219288584019,STARD4;NR1H4;NR1D1;PROX1;FGFR4;SIRT1
GO_Biological_Process_2023,Organic Cyclic Compound Biosynthetic Process (GO:1901362),11/29,7.4204925651566e-05,0.0142461454347461,0,0,5.395040463692038,51.2997134995372,MOCS2;HSD3B2;CYP21A2;CYP51A1;MOCOS;FDXR;LIAS;LSS;PRLR;CYP17A1;FDFT1
GO_Biological_Process_2023,Response To Reactive Oxygen Species (GO:0000302),18/66,7.657176830208392e-05,0.0142461454347461,0,0,3.3164814814814814,31.431230609863533,PLK3;GSTP1;MPV17L2;PJVK;PEX2;SIRT1;HIF1A;MT3;PEX13;PRDX3;FER;HYAL1;CAT;ATM;MPV17;APOE;SQSTM1;PDK2
