Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Regulated Secretory Pathway (GO:1903305),15/35,6.967505839260037e-08,1.3280066129629628e-05,0,0,7.940510737086477,130.85503865123832,SYT5;SYT4;RPH3AL;SYT1;SEPTIN5;DOC2B;SYT13;SYN1;SYT7;SYT17;RIMS4;RIMS3;RAB15;SYT11;SYT10
GO_Biological_Process_2023,"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)",19/55,8.354852048912314e-08,1.5166045719263684e-05,0,0,5.595856764268632,91.2003686388994,UNC13A;TSHZ3;HOMER1;SYT1;NRXN1;GRIK3;GRIK1;MAPK8IP2;GRIN2C;DGKZ;GRM4;RELN;GRM7;GRM8;CACNG2;DRD2;SHANK3;CACNG4;HCN1
GO_Biological_Process_2023,Neurotransmitter Transport (GO:0006836),18/52,1.762633355211569e-07,2.9213731956810863e-05,0,0,5.610533515731874,87.25101544275567,SNAP25;SLC38A1;UNC13A;PTPRN2;SYT1;SLC6A15;NRXN1;STXBP1;STXBP2;LIN7A;SLC6A2;SYN2;SLC6A3;SYN1;GRM4;SLC29A4;PPFIA3;SLC18A2
GO_Biological_Process_2023,Regulation Of Peptide Hormone Secretion (GO:0090276),18/52,1.762633355211569e-07,2.9213731956810863e-05,0,0,5.610533515731874,87.25101544275567,SNAP25;TFAP2B;GRP;KCNJ11;GIPR;RASL10B;CHD7;RFX3;PASK;SYT7;INS;NEUROD1;PER2;CRHBP;ALOX5;PICK1;SLC25A22;STX1A
GO_Biological_Process_2023,Neuron Projection Guidance (GO:0097485),30/124,1.8732242660426555e-07,2.975304542564417e-05,0,0,3.394787981463949,52.5867408627869,RET;ROBO2;ARHGEF25;NRXN1;NRXN3;EFNA5;IGSF9;EFNB2;RELN;DPYSL5;KIF5A;PLEKHG4B;SLIT1;TNR;FYN;PLXNA3;EPHA4;EPHA7;DSCAM;EPHA8;SEMA6D;SEMA4C;SEMA4F;L1CAM;NELL2;NELL1;NFASC;CNTN1;DSCAML1;CDK5R1
GO_Biological_Process_2023,Calcium-Ion Regulated Exocytosis (GO:0017156),12/26,5.427574366763007e-07,8.275965394440233e-05,0,0,9.062075815262371,130.73497310088857,SYT5;SYT4;RIMS4;RIMS3;SCIN;SYT1;SYT11;SYT10;DOC2B;SYT13;SYT7;SYT17
GO_Biological_Process_2023,Regulated Exocytosis (GO:0045055),17/51,7.150486463104149e-07,0.00010239606701368476,0,0,5.295758280069727,74.93982665748682,SNAP25;TPH1;STXBP1;SYT13;SYNGR3;CPLX2;CPLX1;SYT17;CRHBP;PCLO;RIMS3;SCIN;SYT11;SYT10;PIP5K1C;STX1A;SNCA
GO_Biological_Process_2023,Positive Regulation Of Cell Projection Organization (GO:0031346),28/118,7.25260705500915e-07,0.00010239606701368476,0,0,3.306146848602989,46.73812072234011,RET;ROBO2;CAMK2B;PLXND1;STMN2;PTN;ROBO1;INS;RELN;FUT9;DPYSL3;PLXNA2;MAP6;GPC2;PLXNA4;PLXNA3;CARMIL2;CAMK1D;CBFA2T2;PTPRD;TIAM1;FES;PTK7;LRRC7;PLXNB1;ITGA6;ROR2;TOX
GO_Biological_Process_2023,Regulation Of Catecholamine Secretion (GO:0050433),12/27,8.996495689804242e-07,0.00012248086274833488,0,0,8.45747392815759,117.73869787168884,CHRNB2;SYT5;SYT4;SYT1;KCNB1;SYT11;SYT10;SYT13;SYT7;STX1A;SNCA;SYT17
GO_Biological_Process_2023,Regulation Of Insulin Secretion (GO:0050796),23/87,9.364997575878716e-07,0.00012310127848017127,0,0,3.813356413994169,52.93364492052559,CHGA;SNAP25;TFAP2B;BRSK2;KCNJ11;GIPR;KCNB1;PDX1;RFX3;DOC2B;ABCA12;EFNA5;ISL1;SYT7;NEUROD1;PER2;SFRP1;ALOX5;PICK1;SLC25A22;SOX4;STX1A;FOXA2
GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),50/283,1.0251986181746362e-06,0.00013026857108272376,0,0,2.2919929621870105,31.608013588371847,ROBO2;SH3GL3;CNTNAP2;PPP1R17;CHD7;MAST1;SLC2A1;GRIK1;PKD1;PHF8;ZIC2;SIX3;PHGDH;MNX1;SOX4;SH3GL2;CHST8;EPHA7;SLC6A17;APLP1;DCX;TAGLN3;DSCAML1;RTN1;FOXG1;SPATA5;DLL1;UGT8;ADGRG1;SNTG2;RELN;SCIN;NKX2-1;SPOCK1;JHY;TPPP;NKX2-2;MARCKSL1;ZFHX2;CADM2;SYNJ2;ZIC5;GRIN2C;DCLK1;MARCKS;NFASC;CNTN1;MELTF;CDK5R2;CDK5R1
GO_Biological_Process_2023,Cell Junction Assembly (GO:0034329),24/95,1.3366821328680671e-06,0.00016436878356429266,0,0,3.587555672424277,48.52283861168603,PLXND1;DSCAM;CTNND2;NRXN1;PCDHB11;POU4F1;SDK1;ARVCF;PCDHB2;CDH22;CDH12;PKP2;SLITRK6;CDH13;ITGA6;DCHS1;PKP3;TLN2;PCDHB3;DRD2;SHANK3;CDH18;SHANK2;SDK2
GO_Biological_Process_2023,Learning (GO:0007612),15/43,1.6657167333672782e-06,0.000198428505862377,0,0,5.669306027692563,75.43156269274832,CHRNB2;CNTNAP2;NRXN1;NRXN3;PTN;MAPK8IP2;SLC8A2;SYT11;MAP1A;FYN;DRD2;FGF13;SHANK3;SHANK2;STRA6
GO_Biological_Process_2023,Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156),18/60,1.9473299436652862e-06,0.000224946113492487,0,0,4.539867109634551,59.694945898120245,ROBO2;DSCAM;CADM1;CADM2;L1CAM;CELSR2;PKD1;IGSF9;ROBO1;IGSF21;SDK1;PTK7;CDH13;DSG2;DSCAML1;PCDHA7;SDK2;NECTIN1
GO_Biological_Process_2023,Negative Regulation Of Cell Adhesion (GO:0007162),20/72,2.0464869693077744e-06,0.00022944730373533048,0,0,4.076743977791708,53.40284261459656,EPHA4;PLXND1;DSCAM;NEXMIF;PDE3B;ARHGDIG;NRG1;FBLN1;SPINT2;CORO2B;MUC1;PODXL;GCNT2;PLXNA2;CDH13;SPOCK1;PLXNB1;PLXNA4;JAM3;PLXNA3
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),53/316,2.5223184674051894e-06,0.00027471651422138806,0,0,2.152626056345974,27.748064651503405,STMN2;INPPL1;STMN4;LOXL1;ADAMTS2;POF1B;STMN1;NEFL;RAC3;NCKAP5;DSP;TMOD2;SHROOM3;TLE6;CD2AP;CLIP3;KATNAL1;KIF2A;PXDN;ELMO1;EVL;TAGLN3;ARHGEF2;MAPT;INA;DBN1;FURIN;CORO1C;ADAMTS14;FYN;TPPP;FSD1;SNCA;MARCKSL1;KLHL24;MYO19;COL1A1;CCDC88A;MFAP4;COL3A1;KRT19;TPPP3;MARCKS;MYO1B;HOOK2;HOOK1;CENPJ;KRT15;CCDC88C;FAT1;EPPK1;TUBGCP4;FGF13
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),67/434,2.655506277774128e-06,0.0002811886091909716,0,0,1.9550775612834423,25.100996880198903,RET;PTPRU;SERPINE2;PLXND1;PTPRK;ARHGAP4;ROBO1;FGF5;DACH1;DUSP10;DPYSL3;TNR;PHACTR1;AMH;TMSB10;HRAS;PLEKHG3;EPHA4;SUN2;IGFBP5;SEMA6D;SRCIN1;SAP30;DUSP22;TIAM1;CLDN4;TMEFF2;SFRP1;KIF2A;KIT;DPEP1;CDH13;ITGA6;ROR2;CAMK2B;GRB7;CORO1C;INS;RELN;WNT11;PODXL;NKX2-1;GCNT2;PLXNA2;FYN;CTNNA2;CGA;DRD2;PLXNA4;PLXNA3;MAP4K4;SPAG9;NTNG1;CARMIL2;ACE;RCC2;SEMA4C;SEMA4F;SORL1;COL1A1;CAMSAP3;KIF26A;STK26;CNTN1;PLXNB1;EPPK1;AMOTL1
GO_Biological_Process_2023,Neuron Development (GO:0048666),31/150,4.451223465850798e-06,0.0004585963203195471,0,0,2.7687918752738354,34.117971517249494,ROBO2;CNTNAP2;TENM1;TENM4;STMN2;BICDL1;STMN4;FRY;ASCL1;ATCAY;MAP2;STMN1;TMEM108;RAB6B;SH3GL2;SRRM4;UNC5A;EPHA8;L1CAM;POU3F2;POU4F1;PHOX2B;GPRIN3;ADCYAP1;GPRIN1;MAP1B;NOVA2;TBC1D24;MAPT;INSM1;CDK5R1
GO_Biological_Process_2023,Potassium Ion Transport (GO:0006813),27/122,4.73687715019562e-06,0.0004751835709617291,0,0,3.0176812574979235,36.99717196449293,SLC24A2;KCNC1;KCNC3;KCNA1;KCNC4;NALCN;KCNMB2;KCNN3;KCNH2;KCNH3;KCNH4;KCNJ6;KCNH5;KCNH6;KCNJ11;ABCC8;KCND3;KCNB1;KCNH8;KCNB2;KCNK16;KCNK17;KCNQ2;KCNMA1;KCNQ3;KCNQ5;HCN1
GO_Biological_Process_2023,Regulation Of Dopamine Secretion (GO:0014059),10/22,5.83050973893626e-06,0.0005680215193321685,0,0,8.801118827160494,106.07465848259368,CHRNB2;SYT5;SYT4;SYT1;SYT11;SYT10;SYT13;SYT7;SYT17;SNCA
GO_Biological_Process_2023,Calcium Ion-Regulated Exocytosis Of Neurotransmitter (GO:0048791),8/14,5.96035172436693e-06,0.0005680215193321685,0,0,14.070134874759152,169.26908417188028,SYT5;SYT4;RIMS4;UNC13A;RIMS3;SYT1;SYT11;SYT7
GO_Biological_Process_2023,Positive Regulation Of Synaptic Transmission (GO:0050806),20/77,6.330623938862062e-06,0.0005885936208522483,0,0,3.718113677674979,44.50623625118317,SLC24A2;CLSTN2;TSHZ3;SYT1;CHRNA7;NRXN1;CLSTN1;GRIK2;GRIN2C;NALCN;SLC8A2;INS;BAIAP3;RIMS4;RIMS3;RELN;CACNG2;SHANK3;SHANK2;CACNG4
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion-Dependent Exocytosis (GO:0045956),6/8,1.0253345667887609e-05,0.0009259221083947505,0,0,31.628175519630485,363.3415231039732,SCAMP5;SYT4;SYT1;KCNB1;SYT10;STX1A
GO_Biological_Process_2023,Regulation Of Anatomical Structure Morphogenesis (GO:0022603),27/127,1.044455683656198e-05,0.0009259221083947505,0,0,2.8660081823495034,32.87147905795753,BRSK2;CHRNA3;PLXND1;SDC2;EFNA5;DLL1;ARHGAP44;LFNG;KIF1A;PAK3;PPFIA2;CLASP2;CHRNB2;EPHA4;SRCIN1;MYO19;TANC2;CLDN4;SFRP1;ADGRB3;HECW2;NSMF;PHIP;MAPT;SHANK3;ZNF135;CDK5R1
GO_Biological_Process_2023,Neuron Migration (GO:0001764),16/55,1.112204758925822e-05,0.0009635737593239168,0,0,4.341522975669317,49.52193413815957,AUTS2;NAV1;PHOX2B;NELL1;TUBB2B;SOX1;RELN;MAP1B;DCX;TRIM46;SPOCK1;DISC1;FGF13;KIAA0319;MARK1;CDK5R1
GO_Biological_Process_2023,Potassium Ion Transmembrane Transport (GO:0071805),28/137,1.5766215920769055e-05,0.001335573668666,0,0,2.7269917914051183,30.15409662129594,SLC24A2;KCNC1;KCNC3;KCNA1;KCNC4;ATP1A3;NALCN;KCNT2;KCNN3;KCNH2;KCNH3;KCNH4;KCNJ6;KCNH5;KCNH6;KCNJ11;ABCC8;KCND3;KCNB1;KCNH8;KCNB2;KCNK16;KCNK17;ATP1B1;KCNQ2;KCNQ3;KCNQ5;HCN1
GO_Biological_Process_2023,Regulation Of Neuron Migration (GO:2001222),11/29,1.636980836760632e-05,0.0013565589021155,0,0,6.455767869780608,71.1430259201656,CAMK2B;NTNG1;SHTN1;COL3A1;RELN;KIF26A;NEXMIF;PHACTR1;NSMF;CTNNA2;ARHGEF2
GO_Biological_Process_2023,Regulation Of Synapse Assembly (GO:0051963),15/51,1.8001176283916913e-05,0.0014600102977508,0,0,4.407525633584832,48.15254129332119,ROBO2;CHRNB2;CLSTN2;NRXN1;CLSTN1;PTPRD;LRFN4;LRRTM3;SLIT1;SLITRK6;SYNDIG1;SLITRK5;RAB17;LRRC4B;SNCA
GO_Biological_Process_2023,Regulation Of Microtubule Cytoskeleton Organization (GO:0070507),13/40,1.9774296557137988e-05,0.001570408718246,0,0,5.089747718733226,55.12770708133439,PATJ;STMN2;STMN4;EFNA5;MID1;CAMSAP3;STMN1;MAP6;TRIM36;MAPRE3;TPPP;MAPT;CLASP2
GO_Biological_Process_2023,Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),20/83,2.120426867967873e-05,0.0016398449511823,0,0,3.3628989042260287,36.1891910283321,ERO1A;SLC24A2;GP1BB;CACNA2D1;CACNA1B;CACNA1C;GRIN2C;JPH1;CACNA1E;SLC8A1;SLC8A2;JPH4;CACNB3;PLCB4;SCN8A;SCN9A;PLCE1;DRD2;SCN2A;SCN3A
GO_Biological_Process_2023,Cardiac Conduction (GO:0061337),14/46,2.219253349533085e-05,0.0016398449511823,0,0,4.6262325986078885,49.57357350224111,DSP;KCNH2;SPTBN4;JUP;KCNH6;KCND3;CACNA2D1;ANK2;CACNA1C;ISL1;PKP2;DSG2;SCN3B;HCN1
GO_Biological_Process_2023,Dendrite Morphogenesis (GO:0048813),12/35,2.2369343510357e-05,0.0016398449511823,0,0,5.513325608342989,59.035693417666245,MAP2;CHRNA7;CTNND2;SDC2;MAP6;PHACTR1;PTN;CTNNA2;PAK3;MAPK8IP2;CELSR2;SHANK3
GO_Biological_Process_2023,Glutamate Receptor Signaling Pathway (GO:0007215),12/35,2.2369343510357e-05,0.0016398449511823,0,0,5.513325608342989,59.035693417666245,GRIA2;GRM4;GRM7;HOMER1;KCNB1;GRM8;GRIK3;GRIK1;GRIK2;GRIN2C;GRIA4;CDK5R1
GO_Biological_Process_2023,Regulation Of Dendritic Spine Morphogenesis (GO:0061001),11/30,2.3822899119569986e-05,0.0017134507819585,0,0,6.11565538048944,65.10031546613132,CAMK2B;ARHGAP44;EPHA4;RELN;KIF1A;SRCIN1;SHANK3;TANC2;DBN1;PPFIA2;CDK5R1
GO_Biological_Process_2023,Regulation Of Heart Rate By Cardiac Conduction (GO:0086091),13/41,2.6664033117774383e-05,0.0018822832267584,0,0,4.9077018633540375,51.68887290361733,DSP;KCNH2;JUP;KCNH6;KCND3;CACNA2D1;ANK2;CACNA1C;ISL1;PKP2;DSG2;SCN3B;HCN1
GO_Biological_Process_2023,Noradrenergic Neuron Differentiation (GO:0003357),5/6,2.7440061649262204e-05,0.0019018457273997,0,0,52.68609347951529,553.3887257650966,HAND2;INSM1;PHOX2B;SOX4;PHOX2A
GO_Biological_Process_2023,Calcium Ion Transport Into Cytosol (GO:0060402),6/9,2.848386375631072e-05,0.001938937297126,0,0,21.08429561200924,220.67188155828703,JPH4;CACNB3;CACNA2D1;CACNA1C;JPH1;SLC8A1
GO_Biological_Process_2023,Positive Regulation Of Neuron Projection Development (GO:0010976),21/92,3.20296252518765e-05,0.0021420514291254,0,0,3.1336264529518405,32.42942790629892,RET;CAMK2B;CAMK1D;STMN2;COBL;PTN;CBFA2T2;BMP7;TUBB2B;RELN;LRRC7;FUT9;FES;PTK7;DPYSL3;GPC2;ITGA6;ROR2;TOX;DBN1;PACSIN1
GO_Biological_Process_2023,Regulation Of Neuron Differentiation (GO:0045664),19/79,3.479421100777232e-05,0.0022868195234763,0,0,3.353092883459376,34.42305116922937,CASZ1;ZFHX2;DTX1;ASCL1;GDPD5;DLL1;BMP7;SOX2;NEUROD1;DISP3;TIAM1;PCP4;ZEB1;RELN;HEY1;SIX3;ARHGEF2;YWHAH;CDK5R1
GO_Biological_Process_2023,Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649),12/37,4.215119969059511e-05,0.0027233961562804,0,0,5.071703360370799,51.09359445016785,FGF14;FXYD4;FXYD3;PRKCE;HECW2;WNK2;STK39;FXYD6;SCN3B;FGF13;YWHAH;PTPN3
GO_Biological_Process_2023,Cytoskeleton-Dependent Intracellular Transport (GO:0030705),9/22,4.8367895653415664e-05,0.0030729736371803,0,0,7.307069448769853,72.60796903386809,CCDC88A;TUBA1A;TUBB2A;HOOK2;HOOK1;CCDC88C;MAP6;KIF1A;DYNC1I1
GO_Biological_Process_2023,Protein Localization To Membrane (GO:0072657),34/192,4.967726451937776e-05,0.0031044218417683,0,0,2.286266119926309,22.656813076986055,RAB3B;RAB3C;SPTBN4;C2CD5;FRMPD1;STXBP1;NRXN1;ZDHHC23;LIN7A;PTN;AP4M1;DPP6;MAP7;SCN3B;RAB6B;PACSIN1;CLASP2;JUP;KCNB1;KCNB2;ANK2;ANK3;ATP1B1;CACNB3;EHD3;PKP2;CPE;PICK1;PKP3;FGF13;GAS6;MRAP2;SHANK3;RAMP1
GO_Biological_Process_2023,Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110),10/27,5.0740551882876494e-05,0.0031197255447987,0,0,6.210852396514161,61.41778480569529,CAMSAP3;MAP2;MAP1B;STMN1;MAP1A;STMN2;STMN4;MAPRE3;MAPT;CLASP2
GO_Biological_Process_2023,Positive Regulation Of Axonogenesis (GO:0050772),12/38,5.6761908961361725e-05,0.0034345459835033,0,0,4.876370442998485,47.67454307092402,ROBO2;SHTN1;TIAM1;PLXND1;PLXNA2;MAP6;PLXNB1;MAPT;L1CAM;PLXNA4;ROBO1;PLXNA3
GO_Biological_Process_2023,Negative Regulation Of Cell Projection Organization (GO:0031345),14/50,6.232417640931295e-05,0.0036925413763927,0,0,4.111304459912349,39.81042359364994,EPHA4;PTPRS;PAQR3;STMN2;CRMP1;CBFA2T2;EFNB2;DPYSL5;DPYSL3;TNR;SPOCK1;FYN;YWHAH;ITM2C
GO_Biological_Process_2023,Vesicle-Mediated Transport In Synapse (GO:0099003),8/18,6.322316103788955e-05,0.0036925413763927,0,0,8.440231213872833,81.60724391933172,SNAP25;PCLO;SYT10;PIP5K1C;CPLX2;CPLX1;STX1A;SNCA
GO_Biological_Process_2023,Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),17/69,6.393172372558335e-05,0.0036925413763927,0,0,3.4591918830733475,33.40781967183915,HOMER1;DAPK1;STK39;ANK2;MAPK8IP2;SHISA9;CRHBP;RELN;FXYD4;FXYD3;FXYD6;CACNG2;SCN3B;CACNG4;YWHAH;HCN1;PTPN3
GO_Biological_Process_2023,Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056),24/118,6.729898464167316e-05,0.003829010887374,0,0,2.706323394324586,25.997931439387298,PLEKHG3;ARHGAP8;ARHGEF25;ARHGEF17;ARHGAP29;ARHGEF10L;ARHGAP26;SLC6A2;CD2AP;ARHGAP4;VAV2;ARHGAP44;TIAM1;ARHGAP32;FGD4;OBSCN;RELN;MCF2L;PLEKHG4B;PLCE1;ARHGEF1;TNFRSF25;ARHGEF2;ARHGEF5
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901),10/28,7.280515057931863e-05,0.0040813710883582,0,0,5.86548353909465,55.88470743975832,DSP;JUP;NOS1AP;PKP2;ANK2;DSG2;CACNA1C;CALM1;FGF13;HCN1
GO_Biological_Process_2023,Protein Localization To Cell Periphery (GO:1990778),27/142,8.320493714816713e-05,0.0045394437238556,0,0,2.490122735242548,23.39272063911528,RAB3B;RAB3C;SPTBN4;C2CD5;STXBP1;ZDHHC23;LIN7A;AP4M1;DPP6;MAP7;SCN3B;PACSIN1;CLASP2;JUP;KCNB1;KCNB2;ANK2;ANK3;ATP1B1;CACNB3;EHD3;PKP2;PKP3;FGF13;GAS6;MRAP2;RAMP1
GO_Biological_Process_2023,Neuron Differentiation (GO:0030182),31/173,8.335809566366579e-05,0.0045394437238556,0,0,2.3173840936656847,21.765716847234614,FOXA1;TENM1;BRSK2;RTN1;TENM4;ASCL1;ASCL2;NEUROD1;RNF112;NEUROD4;WNT11;FUT9;SPOCK1;SOX4;WNT4;DTNB;FZD8;INHBA;WNT9A;POU3F2;PHOX2B;PHOX2A;PTPRD;LHX2;HAND2;NOVA2;INSM1;MET;ITM2C;CDK5R1;FOXA2
GO_Biological_Process_2023,Neuron Fate Specification (GO:0048665),5/7,8.911966117595291e-05,0.0047699522083057,0,0,26.341604154645125,245.64943516728667,DLL1;ISL1;POU3F2;POU4F1;MNX1
GO_Biological_Process_2023,Semaphorin-Plexin Signaling Pathway (GO:0071526),11/34,9.009353593861854e-05,0.0047699522083057,0,0,5.050955414012739,47.04794316125346,NELL2;NELL1;PLXND1;SEMA6D;SEMA4C;PLXNA2;SEMA4F;PLXNB1;MET;PLXNA4;PLXNA3
GO_Biological_Process_2023,Synapse Assembly (GO:0007416),17/71,9.395688087461946e-05,0.0048421599906727,0,0,3.3307078141476745,30.884569731733563,GABRB3;PLXND1;DSCAM;NRXN1;PCDHB11;POU4F1;PTPRD;SDK1;PCDHB2;SLITRK6;PLXNB1;PCDHB3;DRD2;FGF13;SHANK3;SHANK2;SDK2
GO_Biological_Process_2023,Monoatomic Cation Transmembrane Transport (GO:0098655),44/281,9.399785921033189e-05,0.0048421599906727,0,0,1.9754507096279248,18.31685022405281,SLC24A2;KCNC1;KCNC3;KCNA1;KCNC4;ATP2A3;ATP1A3;CACNA1C;SLC6A2;NALCN;PKD1;SLC6A3;SLC8A1;SLC8A2;TRPM2;SCN9A;KCNN3;SCN3B;ATP6V0E2;KCNH2;SLC36A1;KCNH3;KCNH4;KCNH5;SLC6A17;KCNH6;KCNJ11;KCNB1;ABCC8;SLC6A15;KCNB2;KCNH8;KCNK16;KCNK17;GRIN2C;ATP1B1;KCNQ2;SCNN1A;KCNQ3;SLC29A4;KCNQ5;SCN2A;GAS6;HCN1
GO_Biological_Process_2023,Regulation Of Microtubule Polymerization (GO:0031113),12/40,9.944999008268392e-05,0.0049882021341472,0,0,4.527561661976494,41.72535473405189,CAMSAP3;CLIP3;DCTN1;MAP2;FES;STMN1;STMN2;MAPRE3;MAPT;MET;SNCA;CDK5R1
GO_Biological_Process_2023,Synaptic Vesicle Endocytosis (GO:0048488),12/40,9.944999008268392e-05,0.0049882021341472,0,0,4.527561661976494,41.72535473405189,SYT5;SH3GL3;SYT1;STON2;PIP5K1C;SYNJ2;SNCB;SH3GL2;SNAP91;STX1A;PACSIN1;SNCA
GO_Biological_Process_2023,Actin Filament Organization (GO:0007015),27/144,0.00010651946789436706,0.0052734053456276,0,0,2.447286786854291,22.38577958475685,INPPL1;CORO1C;SCIN;EFS;POF1B;DPYSL3;RAC3;SVIL;GAS2L3;CARMIL2;MARCKSL1;NEBL;COBL;SHROOM3;BAIAP2;MYO19;TLE6;CD2AP;MARCKS;MYO1B;ELMO1;FAT1;SPIRE2;EVL;TAGLN3;ARHGEF2;DBN1
GO_Biological_Process_2023,Protein Localization To Plasma Membrane (GO:0072659),26/137,0.00011535994900996687,0.0056378477644358,0,0,2.4834027953186832,22.518138937291983,RAB3B;RAB3C;SPTBN4;C2CD5;STXBP1;ZDHHC23;DPP6;MAP7;SCN3B;PACSIN1;CLASP2;JUP;KCNB1;KCNB2;ANK2;ANK3;ATP1B1;CCDC88A;CACNB3;EHD3;PKP2;PKP3;FGF13;GAS6;MRAP2;RAMP1
GO_Biological_Process_2023,Negative Regulation Of Synaptic Transmission (GO:0050805),7/15,0.0001271883385136288,0.0060233538700282,0,0,9.227180820335066,82.76635027712035,SLC24A2;STXBP1;GRIK3;PICK1;DRD2;SHANK2;HCN1
GO_Biological_Process_2023,Regulation Of Signal Transduction (GO:0009966),33/193,0.0001280808392493336,0.0060233538700282,0,0,2.189758064516129,19.62647074030389,FRMPD1;CHRNA7;RGS16;DTX1;DLL1;SLC8A2;LFNG;RGS4;RGS5;IGFBPL1;GNG4;TMEM108;PLCE1;FYN;NCAM1;RGS7;SRMS;HOMER1;IGFBP5;ITGA3;IGFBP2;TSPEAR;MAPK8IP2;ADCYAP1;NELL1;KIF26A;VWA2;PHIP;RGS12;KCTD12;RGS11;CD24;KCTD16
GO_Biological_Process_2023,Non-Canonical Wnt Signaling Pathway (GO:0035567),12/41,0.00012956847254520315,0.0060233538700282,0,0,4.371199104966636,39.12791923001054,SFRP4;TIAM1;SFRP1;WNT11;VANGL2;SFRP5;CCDC88C;PRICKLE2;FZD8;CELSR2;CELSR3;WNT4
GO_Biological_Process_2023,Regulation Of Microtubule-Based Process (GO:0032886),12/41,0.00012956847254520315,0.0060233538700282,0,0,4.371199104966636,39.12791923001054,CAMSAP3;PATJ;MAP6;TRIM36;TPPP;MAPT;EFNA5;ATF5;BICD1;MID1;CLASP2;MCM2
GO_Biological_Process_2023,Regulation Of Postsynapse Organization (GO:0099175),9/25,0.0001562706817859806,0.0070999583335236,0,0,5.936017929438982,52.02279168170649,ARHGAP44;EPHA4;HOMER1;KIF1A;SRCIN1;SHANK3;TANC2;PPFIA2;CDK5R1
GO_Biological_Process_2023,Regulation Of Protein Secretion (GO:0050708),21/102,0.0001564523872025138,0.0070999583335236,0,0,2.7452490347073923,24.055955217785865,TFAP2B;ACHE;SNAP25;KCNJ11;GIPR;RFX3;FRMD4A;SYTL4;SYT7;CD2AP;INS;STXBP5L;NEUROD1;PER2;ALOX5;PICK1;ATP13A2;DRD2;SERGEF;SLC25A22;STX1A
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),25/132,0.00016000396734100895,0.0071757073353403,0,0,2.476253607651221,21.643228991143488,CFAP61;CNTNAP2;STMN2;BICDL1;STMN4;FRY;ATCAY;MAP2;STMN1;TMEM108;RAB6B;SH3GL2;CEP78;UNC5A;EPHA8;L1CAM;POU4F1;GPRIN3;FAM161A;GPRIN1;MAP1B;TBC1D24;MAPT;MNS1;CDK5R1
GO_Biological_Process_2023,Regulation Of Axonogenesis (GO:0050770),12/42,0.00016717090168047308,0.0074099474093716,0,0,4.225260718424102,36.74495408679995,ROBO2;EPHA4;TIAM1;BRSK2;PLXND1;PLXNA2;MAP6;PLXNB1;PAK3;PLXNA4;ROBO1;PLXNA3
GO_Biological_Process_2023,Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111),10/31,0.0001931918474656976,0.0084649117533245,0,0,5.026730599647267,42.98772963165821,APC2;CLIP3;TPX2;MAP2;STMN1;STMN2;ARHGEF2;FGF13;CLASP2;SNCA
GO_Biological_Process_2023,Negative Regulation Of Cell Population Proliferation (GO:0008285),54/379,0.00020853791997321416,0.0089388339168729,0,0,1.7697752603690846,14.99953494736476,CDKN1C;PTPRU;TENM1;TES;PTPRK;SOX2;ING5;DUSP10;SPEG;HRAS;SOX4;IGFBP5;NRG1;P3H3;WNT9A;SFRP4;SFRP1;TFDP1;SFRP5;IRF1;ADGRB1;CDH13;ATF5;FBLN1;GATA2;DLL1;ADGRG1;SCIN;ACVR1C;CLMN;SMYD2;SH3BP4;UTP20;DRD2;PPARGC1A;TP53I11;E2F7;TFAP2A;CGREF1;TFAP2B;CDKN2B;CDKN2A;INHBA;ST18;PER2;SKI;NELL1;WNK2;NEURL1;EPPK1;PLXNB1;INSM1;CD200;TP73
GO_Biological_Process_2023,Calcium Ion Import Across Plasma Membrane (GO:0098703),11/37,0.00021104277348335824,0.0089388339168729,0,0,4.467417932386085,37.809767080704056,SLC24A2;CACNA2D1;SCN8A;SCN9A;CACNA1B;CACNA1C;SCN2A;CACNA1E;SCN3A;SLC8A1;SLC8A2
GO_Biological_Process_2023,Synaptic Vesicle Cycle (GO:0099504),11/37,0.00021104277348335824,0.0089388339168729,0,0,4.467417932386085,37.809767080704056,SNAP25;PCLO;SYT10;SYNDIG1;PIP5K1C;CPLX2;CPLX1;SLC18A2;SYT7;STX1A;SNCA
