names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,gene_symbol,comparison,state_A,state_B
ENSG00000188878,4.2345204,0.033896986,2.2904001203269807e-05,6.655271693275579e-05,0.3164444444444444,FBF1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000049618,4.234048,0.20984378,2.295221617797188e-05,6.66814894599842e-05,0.48,ARID1B,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000089091,4.232592,0.07831438,2.3101325920392774e-05,6.710329108409556e-05,0.22755555555555557,DZANK1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000135018,4.231023,0.5456123,2.3263086803621942e-05,6.756169148773462e-05,0.16177777777777777,UBQLN1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000171311,4.230267,0.39137536,2.33414281973266e-05,6.776620345272723e-05,0.16177777777777777,EXOSC1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000042286,4.228868,1.4587862,2.3487022056478535e-05,6.817148898899422e-05,0.11466666666666667,AIFM2,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000080819,4.228849,0.14080827,2.3488995446108494e-05,6.817148898899422e-05,0.19733333333333333,CPOX,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000101546,4.228792,0.13778669,2.3494916561661135e-05,6.817710648070829e-05,0.3662222222222222,RBFA,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000114030,4.2278657,0.048427418,2.359182939199474e-05,6.844671532894538e-05,0.36088888888888887,KPNA1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000163517,4.2277145,0.957122,2.3607687970506656e-05,6.848111080608562e-05,0.13333333333333333,HDAC11,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000205476,4.227393,0.06508148,2.3641421135564104e-05,6.856733637588328e-05,0.3466666666666667,CCDC85C,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
