names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,gene_symbol,comparison,state_A,state_B
ENSG00000090686,0.58699477,-0.0037046934,0.5572072319295855,0.734272160032932,0.6462212486308871,USP48,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000149196,0.58684295,-0.09048642,0.557309169531049,0.7343499194267544,0.033953997809419496,HIKESHI,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000115896,0.5866045,-0.78427655,0.5574693755346009,0.7345044394897082,0.06790799561883899,PLCL1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000138646,0.58647436,-0.26315495,0.557556770075611,0.734563009004421,0.04600219058050383,HERC5,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000105650,0.58389425,1.2948575,0.5592914714796284,0.7367916758668097,0.01642935377875137,PDE4C,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000124491,0.58376414,0.9104974,0.5593790047375036,0.7368502429570103,0.024096385542168676,F13A1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000082175,0.58343893,0.3087807,0.5595978669640552,0.7370817827278916,0.02190580503833516,PGR,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000165886,0.58337384,0.6605687,0.559641644393851,0.7370826893287046,0.024096385542168676,UBTD1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000148053,0.5832871,0.006178168,0.5597000168843287,0.7371028169084092,0.03066812705366922,NTRK2,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000173762,0.5831137,0.7401221,0.5598167707239128,0.7371998214013281,0.01642935377875137,CD7,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000132837,0.58300525,-0.4168176,0.5598897478708487,0.7372391676605909,0.04381161007667032,DMGDH,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000203747,0.5820946,0.8036212,0.5605029379533526,0.7379897826839632,0.02628696604600219,FCGR3A,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000163827,0.5817694,1.458727,0.5607220132220071,0.7382214083102943,0.018619934282584884,LRRC2,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000108515,0.58159596,0.13692626,0.5608388703166556,0.7383184327871872,0.027382256297918947,ENO3,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000186648,0.58146584,-0.6336395,0.5609265208744649,0.7383769962353672,0.14457831325301204,CARMIL3,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000164161,0.5809455,1.3154738,0.5612771894005949,0.738724905892635,0.018619934282584884,HHIP,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000136052,0.5805769,-0.5612192,0.5615256437589062,0.7389950501723227,0.18072289156626506,SLC41A2,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000180340,0.5799481,-0.08421792,0.5619496003755611,0.7394392203095652,0.027382256297918947,FZD2,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000183044,0.57968795,-0.677432,0.562125075935856,0.7394994654278823,0.1664841182913472,ABAT,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000147912,0.57953614,-0.60102266,0.562227448902982,0.739520395304453,0.1851040525739321,FBXO10,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000183979,0.5793844,0.57371026,0.5623298308750478,0.7395981921381338,0.018619934282584884,NPB,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000166535,0.5791676,22.779003,0.5624761064528501,0.7396768355613818,0.013143483023001095,A2ML1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000185467,0.5791676,23.055677,0.5624761064528501,0.7396768355613818,0.013143483023001095,KPNA7,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000146352,0.5789074,-0.36507764,0.5626516613937638,0.7398508201861576,0.06681270536692223,CLVS2,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000254585,0.5776932,-0.5127832,0.5634712673108166,0.7408146567226831,0.06900328587075576,MAGEL2,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000168938,0.5772379,-0.7654096,0.5637787678399595,0.7411619737680869,0.07447973713033954,PPIC,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000113555,0.576414,2.4513526,0.5643354028066305,0.7418367325297949,0.01533406352683461,PCDH12,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000087589,0.5758936,2.0837746,0.564687097985983,0.7421849787282541,0.01533406352683461,CASS4,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000197385,0.57582855,0.49210453,0.5647310672963652,0.7421857434827616,0.0208105147864184,ZNF860,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000050767,0.57572013,1.9521691,0.5648043531400762,0.7422250337876732,0.01533406352683461,COL23A1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000271503,0.5754166,1.7639952,0.5650095778352466,0.7424376892341166,0.01533406352683461,CCL5,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000247626,0.5751564,-0.52401847,0.565185513250097,0.7426118280709855,0.05805038335158817,MARS2,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000196139,0.5744626,0.058858063,0.5656548030591385,0.7431713564615686,0.02628696604600219,AKR1C3,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000135363,0.5730533,-0.5609731,0.5666086237834739,0.7443673387942634,0.07886089813800658,LMO2,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000053108,0.5729665,-0.6633771,0.5666673456274485,0.7443873148750678,0.1664841182913472,FSTL4,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000171992,0.57248956,-0.5302331,0.5669903679220756,0.7447358444068425,0.1248630887185104,SYNPO,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000079215,0.57244617,1.1938949,0.5670197379606405,0.7447358444068425,0.017524644030668127,SLC1A3,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000169758,0.5718824,0.45788714,0.5674016147943197,0.7451229865401223,0.023001095290251915,TMEM266,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000140600,0.571709,-0.5712753,0.5675191401344581,0.7452201129300715,0.08433734939759036,SH3GL3,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000204779,0.5714271,-0.060312595,0.5677101436692621,0.7454137026102546,0.02628696604600219,FOXD4L5,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000196159,0.5700178,-0.2358698,0.5686656226365517,0.7465536562410479,0.040525739320920046,FAT4,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000122515,0.5693023,-0.05914688,0.5691510059246199,0.7471335359793222,0.6232201533406353,ZMIZ2,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000155307,0.5688253,0.9708268,0.5694747046577188,0.7473863969521971,0.019715224534501644,SAMSN1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000167208,0.5677629,2.909881,0.5701959856472751,0.7482568494945098,0.014238773274917854,SNX20,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000187808,0.5677195,2.8391619,0.5702254349357202,0.7482568494945098,0.014238773274917854,SOWAHD,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000164825,0.5676545,0.6752708,0.570269610227763,0.7482574175466836,0.019715224534501644,DEFB1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
