names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,gene_symbol,comparison,state_A,state_B
ENSG00000028839,1.1026647,0.96901405,0.2701727896711872,0.43599771133163473,0.11590296495956873,TBPL1,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000132394,1.101684,0.87394667,0.2705990702752753,0.43652090683976413,0.12398921832884097,EEFSEC,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000120820,1.1004204,2.128823,0.27114899583529983,0.437284314392254,0.03369272237196765,GLT8D2,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000186907,1.0993453,2.2408633,0.2716174453620168,0.4379572080651013,0.032794249775381853,RTN4RL2,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000140284,1.0970256,1.8549016,0.2726301976887541,0.4393830941835149,0.03369272237196765,SLC27A2,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000176428,1.0967427,2.221025,0.2727538805897828,0.43949961203549587,0.03863432165318958,VPS37D,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000169252,1.0959128,2.2703679,0.2731169051877108,0.4399602392071741,0.03863432165318958,ADRB2,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000064763,1.0945739,2.542917,0.2737033914047209,0.440821976590637,0.03009883198562444,FAR2,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000038295,1.0937629,4.03304,0.27405900552917783,0.44131162087754083,0.027403414195867025,TLL1,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000110881,1.0925558,3.550239,0.27458887606820537,0.44212324115424706,0.027403414195867025,ASIC1,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000155066,1.0924238,1.6010437,0.2746468730772412,0.4421750033749918,0.04716981132075472,PROM2,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000116670,1.0918014,1.0056256,0.27492040022316133,0.44250378268641133,0.11680143755615453,MAD2L2,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000115041,1.0907642,3.4294617,0.2753766919838845,0.44309977359386027,0.026504941599281222,KCNIP3,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000072182,1.0906321,4.6775923,0.275434802534567,0.44315159256549125,0.025606469002695417,ASIC4,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000160051,1.0891987,1.5472846,0.2760662557276653,0.44408401076522874,0.04806828391734052,IQCC,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000164099,1.0888404,4.528412,0.2762242731726965,0.44422625850455444,0.024707996406109614,PRSS12,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000183454,1.0880105,4.422077,0.2765904450723691,0.4446345412468702,0.024707996406109614,GRIN2A,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000179873,1.0875391,8.43816,0.2767986446387053,0.4448438195405574,0.023809523809523808,NLRP11,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000123080,1.0874448,1.0168427,0.2768402973660755,0.44486896446633045,0.09658580413297395,CDKN2C,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000220008,1.0870486,5.181813,0.2770152854668778,0.4451083480364843,0.023809523809523808,LINGO3,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000106633,1.086596,4.7358813,0.2772153641391586,0.44538799839996684,0.023809523809523808,GCK,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000164600,1.085936,25.379822,0.2775073219772821,0.44568963005758966,0.022911051212938006,NEUROD6,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000168389,1.085936,25.015106,0.2775073219772821,0.44568963005758966,0.022911051212938006,MFSD2A,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000154493,1.085936,25.15321,0.2775073219772821,0.44568963005758966,0.022911051212938006,C10orf90,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000114790,1.0857097,1.3268114,0.2776074700012561,0.4458086163951827,0.048966756513926325,ARHGEF26,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000114812,1.0855021,2.3973389,0.277699293976699,0.44591421409606813,0.034141958670260555,VIPR1,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000175445,1.0826732,2.0010023,0.2789535032028573,0.44784407562534745,0.03504043126684636,LPL,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000166170,1.0822206,0.7747844,0.27915453366986054,0.4479986352337587,0.197214734950584,BAG5,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000166529,1.0810701,0.80234915,0.2796659294577144,0.4486358206302969,0.14555256064690028,ZSCAN21,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000174483,1.0810324,0.5187454,0.27968270730746436,0.4486358206302969,0.2771787960467206,BBS1,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000164674,1.0797688,2.1063683,0.28024516065476746,0.44949589481110663,0.034141958670260555,SYTL3,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000055917,1.0794104,0.28299847,0.28040480210958607,0.44968110076625917,0.39847259658580414,PUM2,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
